============================== SRIM-2008.04 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  H (01)   Ion Mass= 001.0080
Energy  = 4730630.E-03 keV
0000469   1.7695E+06 -1.2758E+05  7.7702E+04
0000470   1.7327E+06 -4.1534E+04  6.2149E+03
0000471   1.6787E+06  5.9312E+04  2.5483E+04
0000472   1.7822E+06 -5.9808E+04  7.9341E+04
0000473   1.7409E+06  3.0064E+04  1.0313E+05
0000474   1.7479E+06  6.9115E+03  5.3789E+04
0000475   1.7177E+06  6.0756E+04  7.8759E+04
0000476   1.7743E+06 -3.7956E+04  3.4463E+04
0000477   1.7146E+06  3.7927E+04  3.7213E+04
0000478   1.7499E+06  3.8957E+02 -3.9327E+04
0000479   1.6854E+06 -1.4471E+04  2.2856E+05
0000480   1.7909E+06  1.5503E+04  1.6719E+04
0000481   1.7058E+06  9.9360E+04  1.1255E+05
0000482   1.7157E+06 -7.2567E+04  2.9272E+04
0000483   1.7910E+06 -4.1185E+03 -7.0924E+04
0000484   1.7734E+06  7.2688E+03  2.1218E+04
0000485   1.7499E+06 -8.7813E+04  7.7948E+04
0000486   1.7653E+06  1.4340E+03 -5.5008E+04
0000487   1.7807E+06  3.1938E+04 -4.7871E+04
0000488   1.7751E+06 -2.6100E+04 -6.5543E+04
0000489   1.7029E+06  7.5955E+04  1.2933E+04
0000490   1.7088E+06 -5.9264E+04  1.8331E+03
0000491   1.7053E+06  5.3160E+04  1.0755E+04
0000492   1.6906E+06 -5.5515E+04  5.3852E+04
0000493   1.7312E+06 -7.1674E+02  3.5739E+04
0000494   1.7197E+06  3.6618E+03  1.0507E+04
0000495   1.7422E+06 -1.0726E+04  3.5856E+04
0000496   1.7451E+06  4.5997E+04  7.2076E+03
0000497   1.7959E+06  3.3894E+04  3.3436E+04
0000498   1.7265E+06 -4.0667E+04  2.6332E+04
0000499   1.7390E+06 -1.2907E+05 -5.0801E+03
0000500   1.7857E+06 -7.5138E+04 -2.2687E+04
0000501   1.7677E+06  1.8028E+04  2.5954E+04
0000502   1.7582E+06  2.2093E+04 -6.3509E+04
0000503   1.7519E+06  5.8509E+03 -2.0632E+04
0000504   1.7777E+06  6.1946E+04 -1.3706E+02
0000505   1.7543E+06 -3.3738E+03 -2.2031E+04
0000506   1.7033E+06 -2.6027E+04 -1.6534E+05
0000507   1.7207E+06 -1.4448E+05  4.4487E+04
0000508   1.7166E+06 -4.5081E+04  1.4247E+05
0000509   1.7375E+06  1.9435E+04  1.9026E+04
0000510   1.7558E+06 -1.0801E+05 -1.6315E+04
0000511   1.7588E+06  7.7713E+04  3.1360E+04
0000512   1.7375E+06  1.6182E+04 -2.7558E+04
0000513   1.7337E+06 -1.3461E+05 -5.6594E+04
0000514   1.7431E+06  5.2935E+04  3.3038E+04
0000515   1.7359E+06  2.3991E+04 -1.1451E+04
0000516   1.7881E+06  1.4941E+05 -2.3993E+04
0000517   1.7300E+06  2.5458E+04 -3.1078E+04
0000518   1.7102E+06  6.4104E+04  8.3111E+04
0000519   1.7683E+06 -6.6778E+03  7.0515E+03
0000520   1.7607E+06  5.5242E+04  3.4344E+04
0000521   1.7037E+06  4.1799E+04 -9.0952E+04
0000522   1.7562E+06  4.2742E+04 -1.4027E+04
0000523   1.7310E+06  2.2212E+04  4.8853E+04
0000524   1.7685E+06 -7.1680E+04  2.7802E+04
0000525   1.7871E+06  1.7282E+04 -2.8718E+04
0000526   1.7539E+06  4.1414E+04  3.8610E+04
0000527   1.7653E+06  4.9592E+03 -5.4217E+04
0000528   1.7226E+06 -1.9992E+03 -8.0514E+04
0000529   1.7370E+06  3.6225E+04 -1.2962E+04
0000530   1.7843E+06  2.2917E+04  1.2513E+04
0000531   1.7380E+06  1.1054E+05 -6.2780E+04
0000532   1.7616E+06 -4.9763E+04 -6.8406E+03
0000533   1.7288E+06  3.1077E+05 -5.8513E+04
0000534   1.7225E+06  3.6987E+04  2.4915E+04
0000535   1.7447E+06  5.5041E+04 -5.9940E+03
0000536   1.7600E+06 -1.0976E+05 -2.5999E+03
0000537   1.7617E+06 -6.0453E+04  6.0202E+04
0000538   1.7534E+06 -2.2064E+04 -3.1695E+04
0000539   1.7448E+06 -1.4197E+04  1.3721E+03
0000540   1.7154E+06 -5.8426E+04  1.8711E+04
0000541   1.6939E+06  3.0055E+04 -1.7147E+04
0000542   1.7276E+06 -3.0980E+04  5.6492E+04
0000543   1.7889E+06 -5.3949E+04  7.4767E+04
0000544   1.7352E+06 -3.6638E+04 -1.3662E+04
0000545   1.7589E+06 -4.1875E+04 -6.4678E+04
0000546   1.7195E+06  7.6510E+03 -3.0194E+04
0000547   1.7936E+06 -2.0588E+04 -2.9342E+04
0000548   1.7735E+06 -5.2569E+04  4.4573E+04
0000549   1.7202E+06  5.3060E+04  2.8387E+04
0000550   1.7226E+06 -1.7207E+04 -2.5746E+04
0000551   1.7466E+06 -1.3181E+05 -1.0718E+03
0000552   1.7279E+06  1.6208E+04 -3.1879E+04
0000553   1.7253E+06  3.3716E+04  7.3280E+04
0000554   1.7249E+06  4.3304E+03 -3.3638E+04
0000555   1.7352E+06 -3.9653E+04 -9.4346E+04
0000556   1.7295E+06 -3.7367E+04 -2.8110E+04
0000557   1.6290E+06  1.6797E+05 -3.1400E+05
0000558   1.7729E+06  1.7661E+04  3.1518E+04
0000559   1.7151E+06  2.9523E+04  4.9976E+04
0000560   1.7790E+06 -1.1910E+04  5.8693E+03
0000561   1.7760E+06 -8.0068E+02  1.1766E+04
0000562   1.7229E+06  3.9574E+04 -1.6892E+04
0000563   1.6941E+06 -9.5314E+03  1.8264E+04
0000564   1.8020E+06  4.8273E+04 -3.3955E+04
0000565   1.7810E+06  2.2515E+04  8.1616E+04
0000566   1.7323E+06 -1.7125E+05 -9.0845E+04
0000567   1.7631E+06 -5.2418E+04 -7.0409E+04
0000568   1.7391E+06  8.1134E+04 -2.8107E+04
0000569   1.6960E+06  9.1948E+04 -4.3500E+03
0000570   1.7705E+06  2.3651E+03  5.0986E+02
0000571   1.7380E+06 -5.4593E+04  4.7068E+03
0000572   1.7345E+06  1.1874E+04  4.5147E+03
0000573   1.7319E+06 -6.5851E+04  8.1345E+04
0000574   1.7488E+06 -5.7092E+04  2.8943E+04
0000575   1.7502E+06 -6.0216E+04  3.9334E+04
0000576   1.7515E+06  5.6037E+04  1.6371E+04
0000577   1.7595E+06  2.3814E+04  7.9080E+03
0000578   1.7284E+06 -6.6542E+04 -2.4207E+04
0000579   1.7219E+06 -6.6510E+04 -2.5079E+04
0000580   1.7586E+06 -7.2143E+03  5.5342E+04
0000581   1.6914E+06  7.3170E+04  1.5598E+04
0000582   1.7317E+06 -6.2178E+04  2.1350E+04
0000583   1.7417E+06 -2.0036E+05 -5.1211E+04
0000584   1.6834E+06  3.7434E+04  1.5305E+05
0000585   1.7825E+06  5.7914E+04  5.4737E+04
0000586   1.7462E+06 -4.6522E+04  3.6423E+04
0000587   1.7066E+06  3.1548E+04  6.3687E+04
0000588   1.7415E+06 -3.4416E+04 -9.4752E+03
0000589   1.6774E+06  4.9497E+04  4.6359E+04
0000590   1.7256E+06  4.2600E+04  2.1128E+04
0000591   1.7681E+06 -4.4633E+03  9.9872E+03
0000592   1.7509E+06  3.7094E+04  1.0419E+03
0000593   1.7282E+06 -2.3310E+04  2.6297E+04
0000594   1.7109E+06 -5.9864E+03  1.9635E+04
0000595   1.7484E+06  5.0630E+04 -1.7222E+04
0000596   1.7094E+06  1.5954E+05 -4.4404E+04
0000597   1.7214E+06  7.3491E+03  4.5259E+04
0000598   1.7236E+06 -2.5870E+04 -2.9058E+04
0000599   1.7447E+06  2.1530E+04  6.0469E+04
0000600   1.8321E+06 -1.0738E+05  2.4717E+04
0000601   1.7487E+06  2.8530E+04  2.0058E+02
0000602   1.6982E+06 -5.8350E+04  1.1736E+04
0000603   1.7357E+06 -1.3629E+04  8.5147E+03
0000604   1.8059E+06 -5.9240E+04 -3.4739E+04
0000605   1.7538E+06  3.9407E+04 -5.8802E+04
0000606   1.7979E+06 -3.2911E+04  4.8774E+04
0000607   1.7502E+06 -1.5305E+04  1.1541E+04
0000608   1.7349E+06  3.8599E+04  2.5089E+04
0000609   1.7414E+06  7.1544E+04  8.6413E+04
0000610   1.7062E+06  7.4300E+02  3.1190E+03
0000611   1.7165E+06 -7.2216E+04 -9.2094E+04
0000612   1.7051E+06  3.8593E+04 -2.9551E+04
0000613   1.7451E+06 -1.7312E+03 -4.0048E+03
0000614   1.7140E+06 -1.6419E+05 -1.3551E+05
0000615   1.7573E+06  8.6143E+04  3.9098E+04
0000616   1.7746E+06  6.3319E+04  1.7385E+04
0000617   1.6828E+06  3.1738E+04 -3.2410E+04
0000618   1.7501E+06 -2.1386E+04  1.0710E+04
0000619   1.7515E+06  4.6046E+03  4.3089E+04
0000620   1.7416E+06  1.1097E+05 -2.5421E+04
0000621   1.7271E+06 -2.5850E+04 -4.4360E+04
0000622   1.6898E+06 -7.9341E+04 -2.6045E+05
0000623   1.7135E+06 -4.7920E+04  6.2472E+02
0000624   1.7554E+06 -6.1136E+04  1.1744E+05
0000625   1.7351E+06 -6.2565E+03 -8.7303E+04
0000626   1.7673E+06  3.3186E+04  6.2466E+04
0000627   1.7707E+06  3.3698E+02 -2.9434E+03
0000628   1.7470E+06 -2.1002E+03 -6.2697E+04
0000629   1.7480E+06  2.8726E+04  3.9731E+04
0000630   1.7387E+06  5.7798E+04 -5.4144E+04
0000631   1.7278E+06  1.7340E+05  4.7028E+04
0000632   1.7189E+06 -4.6552E+04 -2.9785E+04
0000633   1.7378E+06 -3.9433E+04  8.4358E+04
0000634   1.7576E+06  4.9261E+04  9.0119E+04
0000635   1.7311E+06  3.2276E+04 -9.5953E+04
0000636   1.7438E+06  3.8908E+04 -6.9553E+04
0000637   1.7200E+06  7.5864E+04  3.9005E+03
0000638   1.7603E+06 -3.1952E+04  5.1874E+04
0000639   1.7155E+06 -1.0732E+04  1.0750E+05
0000640   1.8027E+06  3.7031E+04 -4.2968E+04
0000641   1.7580E+06 -3.7717E+04 -9.6152E+03
0000642   1.7213E+06  5.1607E+02 -1.3046E+05
0000643   1.7596E+06  6.0411E+04  4.4557E+04
0000644   1.7309E+06  2.2662E+03  9.0066E+04
0000645   1.7373E+06  1.3237E+04 -4.3035E+04
0000646   1.7316E+06  1.9474E+04 -9.0862E+03
0000647   1.7420E+06 -3.1894E+04 -4.5118E+04
0000648   1.7187E+06  4.9633E+04  6.2470E+03
0000649   1.7466E+06  5.5591E+04 -3.7063E+04
0000650   1.7409E+06 -3.4077E+04  1.0798E+05
0000651   1.7846E+06  9.6287E+03  9.3665E+03
0000652   1.7209E+06 -1.9680E+04  4.4380E+04
0000653   1.7249E+06 -1.4079E+05  9.0793E+04
0000654   1.7084E+06 -3.4135E+04 -1.2031E+05
0000655   1.7594E+06 -5.0955E+04 -4.6722E+04
0000656   1.7388E+06  5.7754E+04  7.5750E+04
0000657   1.7068E+06 -1.1674E+04  2.0587E+04
0000658   1.7660E+06  9.4169E+03  3.0994E+03
0000659   1.7284E+06 -8.1644E+03  8.6194E+03
0000660   1.7077E+06 -6.1240E+04  9.9550E+03
0000661   1.7252E+06  2.0600E+04 -2.1917E+04
0000662   1.7567E+06  1.2946E+04  8.8702E+04
0000663   1.7237E+06 -1.1285E+04 -3.1893E+04
0000664   1.7367E+06  4.8156E+03 -7.3609E+04
0000665   1.7320E+06 -1.0564E+05  7.2743E+04
0000666   1.7867E+06 -8.5098E+04 -6.8301E+04
0000667   1.7133E+06  9.8520E+04  5.6974E+04
0000668   1.7014E+06 -1.3049E+04 -1.5281E+05
0000669   1.7148E+06 -5.6006E+04 -1.5314E+05
0000670   1.7886E+06 -2.2835E+03  2.7349E+04
0000671   1.7511E+06  6.6399E+04  4.5701E+04
0000672   1.7158E+06  8.1918E+04  3.6316E+04
0000673   1.7000E+06 -4.2604E+04  1.9742E+04
0000674   1.7802E+06 -9.6691E+03 -4.3582E+04
0000675   1.7142E+06  3.8126E+04  6.9988E+04
0000676   1.7515E+06 -3.4203E+04  5.8435E+04
0000677   1.7211E+06  2.5373E+04  1.1823E+05
0000678   1.7305E+06  7.5856E+04 -9.5708E+04
0000679   1.7297E+06 -7.9991E+03 -6.5069E+04
0000680   1.7447E+06  2.6550E+04 -2.3594E+04
0000681   1.6937E+06  4.9101E+04 -1.8983E+04
0000682   1.7005E+06 -6.2860E+04 -1.4664E+05
0000683   1.7128E+06 -1.1069E+05  1.9395E+04
0000684   1.7145E+06 -1.3325E+04  1.0497E+05
0000685   1.6848E+06 -2.5358E+04  2.3474E+05
0000686   1.7340E+06 -3.7849E+04  2.2587E+04
0000687   1.7601E+06  2.1736E+04 -9.0338E+03
0000688   1.7436E+06 -1.2547E+04  3.8387E+04
0000689   1.7718E+06  1.0178E+04 -4.9588E+04
0000690   1.7562E+06 -6.7044E+03 -5.1384E+04
0000691   1.7491E+06  6.4193E+04  8.3013E+04
0000692   1.7480E+06 -1.0751E+05 -5.0940E+04
0000693   1.7444E+06  3.2522E+04  3.7740E+02
0000694   1.6987E+06 -2.8516E+04  2.7421E+04
0000695   1.7746E+06 -1.1867E+05 -4.4637E+04
0000696   1.7546E+06 -2.3017E+03 -3.3933E+04
0000697   1.7267E+06 -1.4355E+04  4.2833E+04
0000698   1.7532E+06 -4.6089E+04  5.9639E+03
0000699   1.7430E+06  1.2306E+05 -3.5530E+04
0000700   1.7556E+06  6.1803E+04 -7.3712E+04
0000701   1.7034E+06  2.8623E+04  3.1064E+04
0000702   1.7710E+06 -3.2643E+04  1.2414E+04
0000703   1.7658E+06  1.6357E+04  5.2795E+03
0000704   1.7397E+06  2.8176E+04 -5.4942E+04
0000705   1.7356E+06  5.3242E+04 -1.6879E+04
0000706   1.7199E+06 -8.0044E+04  1.5614E+04
0000707   1.7919E+06  3.2655E+04 -4.2577E+04
0000708   1.7377E+06  5.8185E+04  1.7450E+03
0000709   1.7483E+06 -1.2494E+05  6.2713E+03
0000710   1.7473E+06 -5.4901E+03  2.0099E+04
0000711   1.7386E+06 -6.1294E+04 -8.2382E+03
0000712   1.7268E+06 -9.9008E+03  9.1197E+04
0000713   1.7427E+06 -7.9833E+04 -7.1529E+04
0000714   1.7502E+06 -1.6270E+04  8.2086E+04
0000715   1.7328E+06 -1.4287E+04  5.3803E+04
0000716   1.7647E+06 -6.0046E+04  6.6941E+04
0000717   1.7101E+06  3.7656E+03  5.6790E+04
0000718   1.7733E+06 -9.5767E+04  4.6037E+04
0000719   1.7625E+06  4.9037E+04 -4.9067E+04
0000720   1.7603E+06 -8.4738E+04  5.7043E+04
0000721   1.7598E+06  9.5209E+04  1.6520E+04
0000722   1.7339E+06  2.0582E+04 -4.7635E+04
0000723   1.7722E+06  3.9464E+04  1.5028E+04
0000724   1.7122E+06 -1.2509E+05  1.5575E+05
0000725   1.7786E+06 -3.1694E+04 -2.2619E+04
0000726   1.7124E+06 -6.7649E+02  1.8267E+03
0000727   1.7172E+06 -6.1703E+04 -4.3948E+04
0000728   1.7129E+06  6.5407E+04  4.5140E+03
0000729   1.6985E+06 -1.6686E+03  1.6589E+04
0000730   1.7569E+06 -4.0582E+04  7.6053E+03
0000731   1.7684E+06  3.1903E+04  2.5353E+04
0000732   1.7606E+06 -2.3617E+04  8.3041E+04
0000733   1.7339E+06  4.4171E+04 -4.1038E+04
0000734   1.7306E+06 -3.7289E+04  2.0439E+03
0000735   1.7696E+06  1.8527E+04 -4.3477E+04
0000736   1.7474E+06  4.1638E+04 -1.0036E+05
0000737   1.7314E+06 -8.5387E+04 -4.8786E+04
0000738   1.7461E+06  8.5710E+04  7.4280E+04
0000739   1.7180E+06  1.3361E+04 -4.8621E+04
0000740   1.7381E+06  1.4487E+04 -3.9218E+04
0000741   1.7453E+06 -4.8858E+04 -2.7571E+04
0000742   1.7300E+06  2.5837E+04 -4.3092E+04
0000743   1.6969E+06  1.2803E+05 -1.3667E+05
0000744   1.7332E+06  5.4516E+04  5.0848E+04
0000745   1.7007E+06 -3.6797E+04  4.4766E+04
0000746   1.7156E+06 -9.0473E+03  8.0502E+03
0000747   1.7178E+06  3.1203E+04 -1.9735E+04
0000748   1.6922E+06 -3.7039E+04 -5.0961E+04
0000749   1.7329E+06 -7.5129E+04 -2.8649E+04
0000750   1.7254E+06  5.3223E+02  4.8998E+04
0000751   1.7364E+06  5.4607E+04 -3.9142E+04
0000752   1.7246E+06 -2.0338E+04  5.5322E+04
0000753   1.7309E+06  6.9771E+04  3.6451E+04
0000754   1.6942E+06  3.5147E+04 -1.0006E+05
0000755   1.7175E+06  1.3087E+03  5.5607E+04
0000756   1.7199E+06  4.7129E+04 -5.5260E+04
0000757   1.7255E+06  3.6070E+04  2.6091E+04
0000758   1.7106E+06 -8.3512E+04 -4.9317E+04
0000759   1.7058E+06  4.4781E+04  6.0584E+03
0000760   1.7269E+06  1.4735E+04  4.1398E+04
0000761   1.6876E+06  4.5133E+04  3.4456E+04
0000762   1.7276E+06 -4.3385E+04  3.2084E+05
0000763   1.7336E+06 -1.0552E+04  5.1423E+03
0000764   1.7546E+06  1.1441E+05 -2.1644E+04
0000765   1.7412E+06 -4.6411E+04 -1.2024E+04
0000766   1.7381E+06  1.4195E+05  1.8491E+05
0000767   1.7543E+06 -3.0679E+04  7.3764E+04
0000768   1.7622E+06  4.3977E+04  4.1791E+04
0000769   1.7415E+06 -1.6025E+04 -5.5617E+04
0000770   1.7161E+06 -1.3427E+05 -5.0743E+04
0000771   1.7382E+06  4.0967E+04 -7.3697E+04
0000772   1.7835E+06  2.7535E+04 -1.4367E+04
0000773   1.7304E+06 -1.0861E+05  6.2390E+04
0000774   1.7451E+06 -4.5858E+04 -3.5789E+04
0000775   1.7726E+06  3.3160E+04  7.8286E+03
0000776   1.7071E+06 -1.5435E+03 -5.5713E+04
0000777   1.7855E+06 -3.9483E+04  5.7801E+04
0000778   1.7159E+06 -5.8010E+04 -2.0598E+04
0000779   1.7215E+06 -7.3743E+04 -2.7165E+04
0000780   1.7279E+06 -8.8209E+04 -6.8274E+03
0000781   1.7297E+06 -2.8855E+04 -7.4662E+04
0000782   1.7622E+06 -4.6428E+04  1.2465E+03
0000783   1.7443E+06 -7.2893E+04 -3.2698E+04
0000784   1.7573E+06  4.4292E+04 -8.9636E+04
0000785   1.6972E+06 -3.7718E+04  2.6508E+04
0000786   1.7188E+06 -5.4705E+04 -6.1457E+04
0000787   1.7298E+06  3.4907E+04  1.5493E+04
0000788   1.7248E+06 -3.0932E+04  8.4419E+04
0000789   1.7749E+06  3.7899E+04 -2.9595E+04
0000790   1.7300E+06 -1.3620E+05 -6.0432E+03
0000791   1.7456E+06 -4.6108E+04  5.1126E+04
0000792   1.7067E+06  3.2705E+04  2.0936E+03
0000793   1.7700E+06  6.7420E+04  1.5530E+04
0000794   1.7193E+06 -7.1543E+04 -4.0540E+04
0000795   1.6802E+06  3.5960E+04  4.9651E+04
0000796   1.7219E+06 -2.0685E+05  2.6590E+04
0000797   1.7188E+06 -9.6767E+04  6.2716E+04
0000798   1.7872E+06 -3.8809E+04 -7.9061E+04
0000799   1.7565E+06  2.4492E+04  2.4419E+04
0000800   1.7613E+06  1.2096E+05 -1.1572E+04
0000801   1.7411E+06  7.2062E+04  2.9647E+05
0000802   1.7489E+06 -3.1776E+04  5.7604E+04
0000803   1.7441E+06  4.7564E+04 -2.0115E+04
0000804   1.7142E+06  2.3358E+04 -6.3682E+04
0000805   1.8049E+06 -6.8285E+03 -4.5762E+04
0000806   1.6991E+06  4.3305E+04 -2.9757E+04
0000807   1.7356E+06  1.5496E+04  1.4689E+05
0000808   1.7123E+06 -1.1184E+05  9.0719E+03
0000809   1.7619E+06 -4.3307E+04 -6.2255E+04
0000810   1.7439E+06  1.7341E+04 -3.5059E+03
0000811   1.7326E+06  5.0812E+04  1.1929E+05
0000812   1.7359E+06 -1.4320E+05  1.5699E+05
0000813   1.7207E+06 -2.6659E+04 -7.1268E+04
0000814   1.7226E+06 -1.0559E+03 -5.2530E+04
0000815   1.7609E+06  6.2027E+04 -5.0771E+04
0000816   1.7453E+06  6.5783E+04  1.8533E+04
0000817   1.7239E+06 -5.8065E+04 -1.7881E+04
0000818   1.6965E+06  3.0359E+04 -7.5593E+04
0000819   1.7701E+06  2.2590E+04 -5.4105E+04
0000820   1.7022E+06  5.2340E+03 -6.0160E+04
0000821   1.7318E+06  8.6902E+03  2.1351E+04
0000822   1.7309E+06 -6.6541E+04  4.0223E+04
0000823   1.7283E+06 -4.9178E+04  1.3770E+05
0000824   1.6896E+06 -4.1889E+04  1.3128E+05
0000825   1.7526E+06 -1.5006E+05 -5.0035E+04
0000826   1.7438E+06 -2.2226E+04  8.1854E+04
0000827   1.7408E+06  7.9449E+04 -8.0760E+03
0000828   1.7819E+06  3.6039E+04 -1.7373E+04
0000829   1.7539E+06 -6.0879E+04 -4.3361E+04
0000830   1.7173E+06  6.5389E+04 -5.4542E+04
0000831   1.7126E+06 -1.7103E+05  1.1085E+05
0000832   1.6899E+06  6.9595E+04  7.7716E+04
0000833   1.7487E+06 -7.6808E+04  1.6412E+04
0000834   1.7072E+06 -1.4455E+04  3.3069E+04
0000835   1.7303E+06  4.0395E+04 -1.7159E+04
0000836   1.7173E+06 -1.4135E+04  7.3984E+03
0000837   1.6868E+06 -8.5982E+02 -2.5351E+04
0000838   1.7323E+06  7.9599E+03  3.1705E+04
0000839   1.7740E+06  4.0583E+04 -8.7830E+04
0000840   1.7252E+06  8.7586E+04 -7.7866E+04
0000841   1.7387E+06 -1.7528E+04  5.0322E+04
0000842   1.7080E+06  1.2058E+05 -4.7837E+04
0000843   1.7507E+06 -1.7257E+04 -3.8944E+03
0000844   1.7050E+06 -3.7323E+04  5.1227E+04
0000845   1.7540E+06  1.6326E+03 -4.0253E+04
0000846   1.7504E+06  5.1856E+04  3.8025E+04
0000847   1.7276E+06 -1.6866E+05  2.0248E+04
0000848   1.6689E+06 -6.1829E+04  8.6977E+04
0000849   1.7367E+06  7.8223E+04  1.2621E+05
0000850   1.7253E+06  3.3943E+04  3.5388E+03
0000851   1.7603E+06 -2.0656E+02  1.7292E+04
0000852   1.7462E+06  1.1055E+04  6.3795E+04
0000853   1.6955E+06  7.2677E+04  4.7075E+04
0000854   1.7505E+06  3.8707E+04  9.4707E+04
0000855   1.7422E+06 -3.0896E+04 -2.8592E+04
0000856   1.7145E+06 -2.9580E+04  3.9914E+03
0000857   1.6835E+06 -3.7915E+05 -2.5443E+05
0000858   1.7224E+06 -2.0520E+04  3.9768E+04
0000859   1.7494E+06 -3.8787E+04 -2.9840E+04
0000860   1.7208E+06 -2.4013E+04 -2.2157E+04
0000861   1.6944E+06  5.7493E+04  1.0141E+05
0000862   1.6809E+06  7.8556E+04 -3.2475E+04
0000863   1.7248E+06  1.4195E+04 -9.1827E+03
0000864   1.7370E+06  6.8678E+04  5.1611E+04
0000865   1.6849E+06  3.8815E+04  8.2725E+04
0000866   1.7525E+06 -5.9714E+04  4.1942E+04
0000867   1.7402E+06 -6.8865E+02 -1.2807E+04
0000868   1.7680E+06  6.3468E+03  1.1980E+05
0000869   1.7374E+06 -8.3868E+04 -4.2902E+04
0000870   1.7875E+06  4.4757E+04  8.4712E+04
0000871   1.7784E+06  1.0391E+04  4.0046E+04
0000872   1.7331E+06  1.0554E+04  1.0781E+04
0000873   1.7369E+06 -3.6911E+04 -1.8193E+04
0000874   1.7241E+06 -4.5828E+04 -5.2870E+03
0000875   1.7802E+06  2.9845E+04  4.8897E+04
0000876   1.7370E+06 -2.6426E+04 -3.8909E+04
0000877   1.7185E+06  4.4870E+04  1.1827E+04
0000878   1.7718E+06  3.5106E+03  1.3366E+05
0000879   1.7468E+06 -3.1212E+04 -2.4083E+04
0000880   1.7483E+06 -1.1533E+04 -1.7012E+02
0000881   1.7052E+06  2.9173E+04  5.0580E+04
0000882   1.7649E+06 -3.4505E+04 -4.5704E+04
0000883   1.7891E+06  7.6721E+03 -1.2505E+04
0000884   1.6992E+06 -3.7138E+04 -1.1971E+04
0000885   1.7443E+06 -8.3724E+03  7.9560E+04
0000886   1.7280E+06  1.8480E+04 -2.9811E+04
0000887   1.7671E+06  7.4234E+04 -5.5400E+04
0000888   1.7631E+06 -2.3019E+04 -1.9420E+03
0000889   1.7502E+06  6.6702E+04  9.9689E+04
0000890   1.7026E+06  5.1235E+04 -6.9567E+04
0000891   1.7715E+06  5.7550E+04 -1.0792E+05
0000892   1.7574E+06 -5.8185E+03 -3.4867E+04
0000893   1.7613E+06  7.5885E+04  5.9880E+04
0000894   1.7556E+06  6.3043E+04 -5.0384E+04
0000895   1.7353E+06  1.2831E+04  1.0267E+05
0000896   1.7371E+06  6.9097E+04  3.8235E+03
0000897   1.7565E+06 -7.7308E+04 -2.7831E+04
0000898   1.7481E+06 -8.0717E+04 -3.5894E+03
0000899   1.7254E+06 -8.1716E+03 -6.8506E+04
0000900   1.7090E+06 -2.7002E+04  5.3975E+04
0000901   1.6803E+06  2.1401E+04 -5.6670E+04
0000902   1.7280E+06 -1.2985E+03  1.7769E+04
0000903   1.8102E+06 -1.9721E+04 -5.5547E+04
0000904   1.7200E+06 -1.5044E+03 -4.8448E+04
0000905   1.7420E+06  2.3554E+04 -3.3133E+03
0000906   1.7706E+06  5.7292E+04  7.1237E+03
0000907   1.7968E+06  7.0564E+04 -3.0240E+03
0000908   1.7378E+06  1.1111E+03  1.2871E+04
0000909   1.7888E+06 -9.8272E+04  2.1121E+05
0000910   1.7962E+06  5.7990E+04 -7.7113E+04
0000911   1.7149E+06 -2.6378E+04 -9.2986E+03
0000912   1.6885E+06  6.6273E+04 -3.4059E+04
0000913   1.7158E+06 -1.3759E+04  4.1981E+04
0000914   1.7399E+06  3.2593E+04 -6.3966E+04
0000915   1.7400E+06  2.2940E+05 -2.0525E+03
0000916   1.7080E+06  1.4304E+04  1.6586E+03
0000917   1.6932E+06  7.8486E+02 -3.4903E+04
0000918   1.7427E+06  2.8877E+04 -6.1516E+03
0000919   1.7783E+06  2.1943E+03 -1.4877E+05
0000920   1.7227E+06 -2.9596E+04  2.5526E+04
0000921   1.7162E+06  1.2465E+05 -9.2262E+04
0000922   1.7309E+06  5.7603E+04  4.6343E+04
0000923   1.7362E+06  4.7940E+04 -3.9762E+04
0000924   1.7011E+06 -6.5422E+04 -6.1212E+04
0000925   1.7303E+06  4.6936E+04 -8.7570E+04
0000926   1.7315E+06 -2.3551E+04 -6.4072E+04
0000927   1.7697E+06  7.2071E+04 -3.2496E+04
0000928   1.7099E+06  2.6418E+04 -7.1023E+04
0000929   1.7195E+06  8.2353E+04  1.7616E+04
0000930   1.7241E+06  4.2096E+03 -1.3310E+04
0000931   1.7415E+06 -6.4178E+04 -4.2470E+03
0000932   1.7427E+06 -1.5987E+04 -2.1382E+04
0000933   1.7198E+06 -6.3799E+04  1.2483E+05
0000934   1.7481E+06 -2.9345E+04 -5.3681E+04
0000935   1.7120E+06 -2.1371E+04 -3.5815E+04
0000936   1.7389E+06 -2.8073E+04 -2.0878E+04
0000937   1.7324E+06  2.0415E+05 -2.8814E+04
0000938   1.7058E+06 -5.6367E+04  1.6515E+05
0000939   1.7086E+06 -4.2554E+04 -2.6056E+04
0000940   1.7428E+06 -1.4818E+04  7.9807E+03
0000941   1.7325E+06 -2.0605E+04 -6.8996E+04
0000942   1.7342E+06  3.6342E+04 -1.0238E+05
0000943   1.7740E+06 -1.1681E+04 -3.2999E+04
0000944   1.7485E+06  5.6562E+02 -3.9960E+04
0000945   1.7507E+06  3.0364E+04 -9.2818E+03
0000946   1.7718E+06  1.5578E+05 -6.1921E+04
0000947   1.7099E+06  1.6392E+04 -6.4461E+04
