============================== SRIM-2008.04 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = He (02)   Ion Mass= 004.0030
Energy  = 4267367.E-02 keV
0008896   6.9863E+06 -1.1442E+05 -1.4023E+05
0008897   7.0664E+06 -5.1805E+04 -1.8884E+04
0008898   6.9599E+06 -5.6754E+04 -6.6603E+03
0008899   6.9923E+06 -3.4918E+03 -2.2607E+04
0008900   7.0071E+06 -1.2846E+05 -1.3735E+04
0008901   6.6061E+06 -7.8973E+05  9.8640E+05
0008902   7.0239E+06  2.8005E+05  9.8042E+04
0008903   6.9413E+06  5.8991E+05  5.6518E+05
0008904   7.0834E+06 -5.0255E+03  1.4192E+05
0008905   7.0149E+06  8.8566E+04  7.3454E+04
0008906   7.0715E+06  9.0364E+04 -1.4107E+04
0008907   6.9570E+06  8.1677E+03 -1.0910E+03
0008908   6.9592E+06 -9.9879E+04 -1.4599E+05
0008909   6.9934E+06  3.2173E+04 -2.3583E+04
0008910   7.0108E+06  1.0090E+05  2.2887E+04
0008911   7.0086E+06 -1.6453E+05 -2.1797E+05
0008912   6.9837E+06  4.1033E+04  7.3252E+04
0008913   6.9026E+06 -3.2436E+04  2.6741E+04
0008914   7.0718E+06 -2.0114E+05  7.4009E+04
0008915   6.9826E+06 -8.7247E+04  4.8633E+04
0008916   7.0128E+06 -1.1359E+05  1.3322E+04
0008917   7.0056E+06  7.3517E+04 -1.7326E+05
0008918   6.9485E+06  6.8826E+03 -8.3236E+04
0008919   7.0127E+06  5.9640E+04  1.9592E+04
0008920   7.0463E+06 -8.1680E+03 -7.7445E+02
0008921   6.9684E+06  5.4467E+04 -1.2684E+05
0008922   6.9687E+06  1.0139E+04 -8.6537E+04
0008923   7.0546E+06 -1.0863E+05  1.6585E+04
0008924   7.0191E+06 -5.9187E+04 -4.4975E+04
0008925   7.0129E+06  1.7077E+03  5.2196E+04
0008926   7.0328E+06  1.6441E+05  3.5383E+04
0008927   6.9730E+06  1.6702E+04  5.5118E+04
0008928   7.0547E+06 -1.1000E+04 -3.7146E+04
0008929   6.9790E+06  7.1014E+04  1.1852E+04
0008930   7.0483E+06 -1.3398E+05  1.1698E+04
0008931   6.9670E+06  1.2358E+05 -8.5496E+04
0008932   6.9262E+06 -2.1964E+03 -1.8799E+05
0008933   7.0487E+06  1.8232E+04 -9.8604E+04
0008934   7.0382E+06 -5.3169E+03 -1.0071E+05
0008935   7.0460E+06 -2.0300E+05  6.9383E+04
0008936   7.0001E+06  5.6438E+04 -7.8464E+04
0008937   7.0348E+06 -3.0246E+04  9.3697E+04
0008938   6.8984E+06 -4.7715E+04 -5.3767E+04
0008939   7.0257E+06 -1.5885E+05  2.6112E+04
0008940   7.0393E+06 -8.6484E+04  1.4537E+05
0008941   7.0228E+06  8.2448E+04  7.6317E+04
0008942   6.9481E+06 -2.0427E+05 -8.6461E+03
0008943   6.9450E+06  1.4692E+05  2.0836E+05
0008944   6.9582E+06  4.8156E+03  1.1856E+05
0008945   7.0629E+06 -9.6951E+04 -7.6761E+04
0008946   7.0880E+06 -4.6591E+04 -9.2552E+04
0008947   6.9794E+06 -2.3521E+04  2.5906E+05
0008948   7.0597E+06  1.4810E+05  3.0376E+04
0008949   7.0489E+06  4.5490E+04 -4.0702E+03
0008950   7.0797E+06 -5.5927E+04 -1.1976E+05
0008951   7.0846E+06  9.3651E+04  1.8968E+05
0008952   6.9555E+06 -1.5207E+05  2.1331E+05
0008953   6.9804E+06 -8.5373E+04  1.5863E+04
0008954   7.0502E+06  1.2420E+05 -1.3324E+05
0008955   6.9946E+06 -9.5231E+04 -1.6198E+05
0008956   6.9965E+06 -1.0272E+05 -7.7719E+04
0008957   7.0099E+06  1.9706E+05 -1.9366E+05
0008958   6.9258E+06  1.3919E+04 -5.7081E+04
0008959   7.1150E+06 -1.6428E+04  1.7213E+05
0008960   7.1165E+06  1.2501E+05  1.5458E+05
0008961   7.0206E+06 -9.7890E+04 -1.5557E+04
0008962   6.9577E+06 -6.8281E+04 -8.5610E+04
0008963   6.9685E+06  1.6464E+03  1.3033E+05
0008964   6.9618E+06  2.2746E+05  1.0793E+04
0008965   6.9690E+06  2.0046E+04  1.7773E+04
0008966   7.0727E+06 -1.6654E+05  3.4314E+05
0008967   6.9975E+06  1.1878E+05  7.9459E+04
0008968   7.0714E+06 -1.1431E+05 -7.7359E+04
0008969   7.0617E+06 -8.2827E+04 -5.6251E+04
0008970   7.0940E+06  3.6597E+04  1.0321E+05
0008971   6.9643E+06  6.4315E+04 -1.0408E+05
0008972   7.0689E+06 -7.8838E+04 -2.0925E+04
0008973   7.0364E+06  4.0236E+05 -4.8462E+04
0008974   6.9616E+06  2.5915E+05 -1.6393E+05
0008975   7.0201E+06  3.8169E+04 -1.8058E+05
0008976   7.1041E+06  2.6600E+04 -2.5361E+05
0008977   6.9704E+06  4.7543E+04 -1.8035E+05
0008978   7.0376E+06 -1.9937E+04 -1.3006E+05
0008979   7.0127E+06  3.2788E+04  2.8862E+03
0008980   6.9873E+06 -1.2534E+05  2.0724E+04
0008981   7.0654E+06 -1.3202E+05 -2.0746E+05
0008982   7.0073E+06 -2.3037E+05  1.4974E+05
0008983   6.9921E+06 -3.9645E+04  6.4855E+03
0008984   6.9555E+06  6.5204E+04 -8.3207E+04
0008985   7.0490E+06  5.9045E+04  1.1879E+05
0008986   7.0583E+06  1.9579E+05 -6.4935E+04
0008987   7.0376E+06 -5.3371E+04 -3.0757E+05
0008988   7.0258E+06 -1.5427E+05  1.8710E+05
0008989   7.0333E+06 -7.0469E+04 -5.3122E+04
0008990   7.0465E+06  4.8754E+03 -1.2166E+04
0008991   6.9900E+06 -7.1309E+04 -1.2910E+05
0008992   7.0198E+06  7.5153E+04 -1.0341E+05
0008993   6.9994E+06 -8.2089E+04  6.6818E+04
0008994   7.1030E+06 -8.5238E+04  8.0267E+02
0008995   7.1293E+06  1.3374E+05  1.5716E+05
0008996   6.9420E+06  2.5634E+04  1.2795E+05
0008997   6.9830E+06  4.0142E+04 -3.6257E+04
0008998   7.0151E+06 -1.0598E+05 -5.1478E+04
0008999   6.9350E+06  1.4485E+04 -7.9707E+04
0009000   7.0552E+06  1.3972E+05 -5.8107E+04
0009001   7.0143E+06 -3.9208E+04  5.7389E+04
0009002   6.9672E+06  5.8624E+04 -9.7817E+04
0009003   7.0247E+06  1.0305E+05  2.9946E+04
0009004   6.9807E+06  7.4161E+04  1.8258E+04
0009005   7.0450E+06  2.0587E+04  2.4522E+04
0009006   7.0631E+06  7.1813E+04  1.5066E+05
0009007   7.0325E+06 -3.9850E+04 -5.9913E+04
0009008   7.0124E+06  1.8446E+05  8.7365E+04
0009009   7.0591E+06  4.9861E+04 -1.0626E+05
0009010   6.9825E+06 -5.8671E+04  4.6036E+04
0009011   7.0069E+06 -1.0447E+05  9.5149E+04
0009012   7.0428E+06 -1.3347E+04 -4.1868E+04
0009013   7.0126E+06  1.1059E+05 -1.9025E+05
0009014   6.9714E+06 -1.3881E+04  1.1298E+05
0009015   7.0266E+06 -5.9915E+04 -5.5496E+04
0009016   6.9151E+06  7.5095E+04  5.8434E+04
0009017   7.0348E+06 -1.3883E+05  1.5382E+05
0009018   7.0291E+06 -7.4758E+03 -6.4697E+03
0009019   7.0580E+06  1.6756E+04  3.1165E+04
0009020   6.9891E+06  7.9601E+04 -2.5116E+05
0009021   6.9173E+06 -1.0471E+05 -3.4170E+03
0009022   6.9733E+06  1.9168E+05 -1.0169E+05
0009023   7.0154E+06  7.2336E+04 -6.5187E+04
0009024   7.0967E+06 -1.6611E+05 -1.4080E+05
0009025   6.9665E+06 -8.5334E+04 -9.9200E+04
0009026   7.0994E+06  5.6683E+04  1.1031E+05
0009027   6.9966E+06  9.9849E+04  1.0043E+05
0009028   6.9592E+06  7.5465E+04  9.5655E+04
0009029   6.9616E+06  2.0067E+05 -7.1013E+04
0009030   7.0455E+06 -1.6988E+05  8.2110E+04
0009031   7.0864E+06 -1.0295E+05 -3.7395E+04
0009032   7.1076E+06 -1.0001E+05  5.7240E+04
0009033   6.9882E+06 -9.2251E+03  2.7303E+04
0009034   6.9748E+06 -4.4811E+04  1.7800E+05
0009035   7.1645E+06  1.1933E+05  1.1847E+05
0009036   6.9709E+06  2.3660E+05  1.8084E+05
0009037   7.0351E+06 -5.2651E+04 -2.8204E+04
0009038   6.9194E+06  1.2879E+05 -2.0604E+05
0009039   7.0619E+06  1.3724E+05 -3.6027E+04
0009040   6.8969E+06  9.3166E+03  2.1859E+04
0009041   7.0252E+06  4.3882E+03  2.9930E+05
0009042   7.0222E+06 -7.4169E+04 -1.6132E+05
0009043   7.0132E+06 -7.2545E+04  1.0196E+03
0009044   6.9297E+06  2.0875E+05 -4.5124E+05
0009045   7.0266E+06 -7.3365E+04  5.1110E+04
0009046   7.0413E+06  1.1476E+05 -8.3219E+04
0009047   6.9465E+06  2.0297E+04  1.8284E+05
0009048   6.9572E+06  1.3587E+05 -1.0811E+05
0009049   7.0088E+06  3.8164E+04  7.0591E+04
0009050   7.0410E+06 -2.3035E+04  4.3446E+04
0009051   6.9624E+06  1.9225E+02  1.1594E+05
0009052   7.0060E+06 -8.2088E+04 -1.8090E+05
0009053   6.9984E+06 -2.3550E+04 -2.7900E+03
0009054   6.9358E+06  9.8718E+04  1.6114E+05
0009055   7.0023E+06 -2.9443E+05  5.7316E+04
0009056   7.0338E+06 -8.7216E+04 -3.3639E+04
0009057   7.0316E+06  8.2578E+04 -8.7532E+04
0009058   7.0657E+06  7.7227E+04 -9.4707E+04
0009059   7.0558E+06  1.4920E+05 -6.6363E+04
0009060   7.0895E+06  2.0777E+05 -1.4439E+05
0009061   6.9589E+06  1.2405E+05  3.7358E+04
0009062   7.0223E+06  1.2862E+04 -1.1861E+05
0009063   7.0672E+06  4.5452E+04  5.2903E+04
0009064   7.0024E+06 -1.2898E+05  4.2867E+04
0009065   6.9340E+06 -5.8217E+04  7.4529E+04
0009066   7.0276E+06  6.6952E+04 -5.9280E+04
0009067   7.0013E+06 -8.6896E+04  4.1265E+04
0009068   6.9727E+06 -1.0109E+05 -5.1610E+04
0009069   7.0757E+06  5.4651E+04  7.0647E+04
0009070   7.0271E+06  1.2392E+05 -1.2168E+05
0009071   7.0893E+06 -6.7587E+04 -5.8324E+04
0009072   7.0039E+06  1.5088E+04  8.5681E+04
0009073   7.0170E+06  1.1158E+05  5.8404E+04
0009074   7.0097E+06  4.5379E+04  1.2635E+04
0009075   7.0210E+06  6.2262E+04 -9.1058E+04
0009076   7.0229E+06  7.4680E+04 -1.2369E+05
0009077   6.9800E+06  2.1067E+05  2.5609E+04
0009078   7.0117E+06  1.2269E+05  6.1822E+04
0009079   6.9992E+06 -5.4723E+04 -3.5629E+04
0009080   6.9297E+06 -2.4813E+05 -4.3332E+04
0009081   7.0346E+06  1.0709E+05 -4.8655E+04
0009082   6.9535E+06 -8.0892E+04  1.3654E+05
0009083   7.0892E+06  1.3599E+05 -6.7981E+04
0009084   6.9846E+06  5.3220E+04 -7.5902E+03
0009085   7.0264E+06  1.1935E+05  1.2985E+05
0009086   6.9942E+06 -7.8575E+04 -6.7316E+04
0009087   7.0560E+06  4.0343E+04  3.6329E+04
0009088   6.9691E+06  1.7918E+05  4.4681E+04
0009089   7.0449E+06 -1.8517E+03 -5.1630E+03
0009090   7.0086E+06  7.3586E+04 -1.9563E+05
0009091   7.1136E+06  3.0352E+02 -1.1219E+04
0009092   6.9855E+06 -2.3961E+05 -2.7292E+04
0009093   7.0449E+06  1.2557E+05  1.2494E+05
0009094   6.9983E+06 -2.6916E+03 -1.3344E+05
0009095   6.9485E+06 -1.4029E+05 -1.3406E+05
0009096   7.1158E+06 -3.4742E+04 -9.5119E+03
0009097   7.0194E+06 -2.9304E+04 -1.2620E+04
0009098   7.0373E+06  8.1488E+04  1.7289E+05
0009099   7.0608E+06 -1.9231E+05  3.6138E+04
0009100   6.9295E+06  3.9745E+03 -3.5330E+04
0009101   7.0403E+06  1.0455E+05 -3.1274E+04
0009102   7.0263E+06 -9.7234E+04  1.8221E+05
0009103   7.0178E+06  7.7934E+04 -6.4018E+04
0009104   7.0280E+06 -1.2182E+05  1.2888E+05
0009105   6.9918E+06 -5.6835E+04  9.4299E+03
0009106   6.9565E+06 -1.4119E+05  1.4242E+05
0009107   6.9972E+06  1.5032E+05 -8.1494E+04
0009108   7.0668E+06  1.1108E+05 -3.6314E+04
0009109   7.0534E+06 -1.7278E+04  7.2003E+04
0009110   7.0701E+06 -9.8452E+04 -1.7651E+03
0009111   7.0359E+06 -2.8668E+04  1.2216E+04
0009112   7.0586E+06  1.6183E+05  6.1695E+04
0009113   7.0381E+06  7.5331E+04 -7.9445E+04
0009114   7.0179E+06 -1.3836E+05  1.9486E+03
0009115   7.0145E+06 -1.3817E+05  6.3062E+04
0009116   7.0459E+06  8.7480E+03  2.5209E+01
0009117   7.0362E+06  1.0201E+05  6.0403E+04
0009118   6.9688E+06  5.5845E+04 -2.3225E+04
0009119   7.0237E+06 -1.8481E+05  9.5326E+03
0009120   6.9935E+06 -7.2106E+04  5.7646E+04
0009121   7.0240E+06 -2.0635E+04  2.8972E+03
0009122   7.0306E+06  2.0447E+04 -1.9474E+04
0009123   7.0934E+06 -6.0169E+04 -1.6920E+05
0009124   6.9274E+06  3.2105E+04 -1.0229E+05
0009125   7.0785E+06 -5.4203E+04  1.5572E+05
0009126   6.9107E+06 -2.3050E+05 -1.4168E+05
0009127   6.9532E+06  3.6457E+04 -4.0224E+04
0009128   6.9682E+06  1.9700E+05 -1.3836E+05
0009129   7.0077E+06 -8.2246E+04 -1.9474E+05
0009130   7.0310E+06 -1.3826E+05  2.4728E+03
0009131   6.8512E+06  1.7407E+05 -3.5360E+05
0009132   7.0629E+06 -4.7464E+04 -4.5387E+04
0009133   7.0776E+06 -1.5836E+05  6.7035E+04
0009134   7.0400E+06 -9.4297E+04 -6.5512E+03
0009135   6.9788E+06  1.0975E+05  1.4807E+04
0009136   6.9176E+06 -1.4672E+05  2.9766E+04
0009137   7.0315E+06  1.2490E+05  2.0448E+05
0009138   7.0187E+06  2.6261E+05 -1.2238E+05
0009139   7.0201E+06  1.5429E+04 -4.1976E+04
0009140   6.8392E+06 -6.2813E+05  8.3049E+05
0009141   6.9842E+06  1.4416E+05  1.4833E+05
0009142   7.0093E+06  7.6410E+04  8.9068E+04
0009143   7.0280E+06  3.6962E+04  4.0878E+04
0009144   6.9591E+06  2.0883E+05  1.1046E+05
0009145   6.8961E+06  4.7307E+04 -4.6222E+04
0009146   6.9424E+06 -1.0197E+05 -1.4278E+05
0009147   6.8864E+06  3.4987E+04 -1.0607E+04
0009148   6.9674E+06  1.1845E+04  7.6754E+04
0009149   7.0711E+06  2.6285E+04  1.6517E+05
0009150   7.0057E+06  9.8154E+04  2.5453E+05
0009151   6.9362E+06  7.8631E+04 -2.3897E+05
0009152   7.0350E+06  6.1889E+02 -1.4251E+05
0009153   6.9543E+06  1.1120E+05  3.8994E+04
0009154   6.9862E+06 -9.7077E+04  3.9266E+04
0009155   6.9840E+06 -1.1784E+05  2.7154E+04
0009156   7.0589E+06 -2.1823E+04  1.0460E+05
0009157   7.0559E+06 -9.9226E+04 -3.3049E+04
0009158   7.0818E+06  5.9562E+04  5.5550E+04
0009159   7.0309E+06 -2.0340E+04 -4.2217E+04
0009160   6.9497E+06  1.2743E+05  6.7738E+04
0009161   6.9667E+06  2.5022E+04 -6.8200E+04
0009162   7.0227E+06 -2.7697E+05  6.6068E+04
0009163   7.0202E+06  2.6166E+04 -1.0121E+05
0009164   6.9822E+06  3.8135E+04 -1.4211E+05
0009165   7.0077E+06 -1.0633E+05  7.5583E+04
0009166   7.1083E+06 -8.1738E+04  1.0162E+05
0009167   6.9861E+06 -1.6285E+05 -2.4132E+05
0009168   7.0975E+06 -1.7513E+03  3.6398E+04
0009169   7.0826E+06 -4.6632E+04 -7.6730E+04
0009170   6.9635E+06 -7.0725E+04 -1.6693E+05
0009171   7.0486E+06 -1.5951E+04 -6.4267E+04
0009172   6.9696E+06  1.7049E+05  1.5280E+04
0009173   6.9374E+06  3.1609E+05  1.5225E+05
0009174   7.0691E+06 -1.8993E+05 -5.2637E+04
0009175   7.0375E+06  4.7636E+04 -7.4827E+04
0009176   7.0663E+06  8.1196E+04 -7.2186E+04
0009177   7.0393E+06  3.3157E+04  1.8626E+05
0009178   7.0421E+06 -1.4778E+05  1.2482E+05
0009179   7.0936E+06 -1.4931E+05  1.2843E+05
0009180   7.0101E+06  2.0195E+05  7.7500E+04
0009181   6.9449E+06 -4.6387E+03  2.0182E+04
0009182   6.9801E+06  1.3033E+05  1.9633E+05
0009183   6.9318E+06  8.1426E+04 -7.0088E+03
0009184   7.0493E+06 -1.4526E+05 -1.9831E+05
0009185   6.9842E+06 -7.4338E+04  4.6590E+04
0009186   6.9843E+06  1.8762E+05  7.0040E+04
0009187   6.9960E+06 -9.8789E+04 -1.4523E+05
0009188   7.0623E+06 -2.6992E+03  1.2543E+05
0009189   7.0038E+06  9.2078E+03 -4.6769E+04
0009190   6.9800E+06 -5.1142E+04 -6.6287E+04
0009191   7.0208E+06  1.5230E+05  3.0384E+05
0009192   7.0765E+06 -2.5304E+05 -2.7193E+05
0009193   6.9431E+06  5.7663E+04 -5.8875E+04
0009194   6.9992E+06 -2.1902E+05 -1.2536E+05
0009195   7.0476E+06 -9.9835E+04 -1.7374E+04
0009196   6.9856E+06 -6.1838E+04  1.5162E+05
0009197   6.9857E+06  7.6740E+04 -9.3730E+04
0009198   6.9515E+06 -4.1187E+03  1.3682E+05
0009199   7.0851E+06  4.0441E+04 -8.8388E+03
0009200   7.1077E+06  3.1257E+04 -4.5896E+04
0009201   7.0386E+06  8.3703E+04  2.5194E+04
0009202   6.9992E+06  6.2654E+04 -2.4198E+05
0009203   7.0115E+06 -9.1196E+04  2.7552E+04
0009204   7.0539E+06  3.1010E+04  2.8882E+05
0009205   7.0543E+06  8.0845E+03 -7.3843E+04
0009206   7.0228E+06  1.9702E+04 -1.9764E+05
0009207   7.0346E+06 -6.1078E+04  2.0318E+04
0009208   6.9769E+06 -3.7261E+03 -6.2573E+04
0009209   7.0712E+06 -1.4789E+05  6.7725E+04
0009210   7.0121E+06 -3.7500E+04  5.4259E+04
0009211   6.9428E+06  1.0883E+05 -8.5660E+04
0009212   7.0028E+06 -4.8606E+04 -4.8844E+04
0009213   7.1063E+06  1.1937E+05  2.1011E+05
0009214   7.0349E+06  1.0843E+05 -1.1996E+05
0009215   6.9943E+06  1.4406E+05  6.5088E+04
0009216   6.9893E+06 -1.4855E+05  4.8340E+04
0009217   6.9659E+06 -4.5336E+04 -1.4282E+04
0009218   6.9669E+06 -5.9800E+04  1.2337E+04
0009219   6.9573E+06  3.1568E+05 -1.6877E+05
0009220   7.0185E+06 -2.7839E+04  1.3295E+05
0009221   6.9079E+06 -1.2753E+05  5.1168E+05
0009222   7.0907E+06 -6.8622E+04 -4.6829E+04
0009223   6.9309E+06 -7.4877E+05 -3.2159E+05
0009224   7.0688E+06 -2.5717E+05  1.1608E+05
0009225   6.9401E+06  5.2574E+04 -7.4802E+04
0009226   7.0231E+06 -1.2475E+05  1.7526E+05
0009227   6.9941E+06 -1.4166E+05  1.1402E+05
0009228   7.0880E+06  2.4753E+04  5.8421E+04
0009229   6.9887E+06 -9.6979E+04 -1.4262E+05
0009230   7.0345E+06  9.9215E+03  8.9132E+04
0009231   6.9722E+06  2.9854E+04 -2.1348E+05
0009232   7.0259E+06  8.2892E+04  6.7464E+04
0009233   7.0476E+06 -6.8555E+04  2.7085E+04
0009234   7.0308E+06 -5.8572E+04  4.6873E+04
0009235   7.0340E+06 -2.2279E+04 -6.7898E+04
0009236   6.9484E+06  6.8687E+04  1.2725E+05
0009237   7.0082E+06 -5.3850E+04 -6.8417E+04
0009238   6.8870E+06  1.3426E+04 -1.7281E+05
0009239   6.9300E+06 -1.4088E+05  1.7647E+05
0009240   7.0065E+06 -6.5232E+04 -1.8611E+05
0009241   7.0170E+06  1.8296E+05  1.1097E+05
0009242   7.0413E+06  3.8363E+04  7.5151E+02
0009243   7.0385E+06  9.4644E+04 -1.0503E+05
0009244   6.9850E+06 -2.3138E+04  8.6345E+04
0009245   6.9287E+06  2.7169E+04  1.1619E+04
0009246   7.0302E+06 -8.1929E+04 -4.9716E+04
0009247   7.0681E+06 -1.9467E+05 -5.9942E+04
0009248   6.9697E+06 -1.8290E+05  1.4368E+05
0009249   6.9843E+06 -3.0518E+04 -4.9183E+04
0009250   7.0541E+06  1.0824E+04  8.7162E+04
0009251   6.8957E+06 -3.4554E+04  7.8436E+04
0009252   7.0273E+06  5.1067E+04  1.1463E+04
0009253   7.0018E+06 -2.0243E+03  1.1109E+05
0009254   6.8152E+06  3.5031E+05 -1.0779E+06
0009255   6.8840E+06 -1.3386E+05 -1.4765E+05
0009256   6.9840E+06 -6.1829E+04  1.6456E+05
0009257   7.0127E+06  1.0231E+05  1.3633E+05
0009258   7.0776E+06  7.2491E+04 -1.2751E+05
0009259   6.9831E+06 -6.2045E+04  1.0616E+04
0009260   6.9468E+06 -1.1463E+05  1.2013E+05
0009261   6.9336E+06 -1.3748E+05 -1.5507E+05
0009262   7.0783E+06  2.9578E+05  5.9547E+04
0009263   7.0505E+06 -2.2641E+05  9.1341E+04
0009264   6.9952E+06 -3.5660E+04  1.7111E+05
0009265   6.9465E+06 -1.8941E+05 -1.5160E+05
0009266   6.9997E+06  6.6915E+04  1.1147E+05
0009267   7.0088E+06  7.8226E+04 -2.0456E+05
0009268   6.9800E+06 -6.3640E+04  7.4655E+04
0009269   7.0700E+06  3.4775E+04 -1.3452E+05
0009270   6.9996E+06 -4.4237E+04  7.3320E+04
0009271   6.9774E+06 -1.7315E+05 -8.4525E+04
0009272   7.0372E+06 -3.8129E+04 -1.0875E+05
0009273   7.0051E+06 -8.4164E+04  2.3590E+05
0009274   7.0952E+06  7.6382E+04  1.7032E+05
0009275   7.0426E+06 -7.1228E+04  1.1475E+05
0009276   6.9715E+06  1.3042E+05  1.1503E+05
0009277   6.9281E+06  8.3332E+04  1.4520E+03
0009278   7.0556E+06 -1.0802E+05 -4.0012E+04
0009279   7.0202E+06  2.0949E+05  2.8881E+04
0009280   6.9516E+06  2.9142E+04 -5.8728E+04
0009281   6.9410E+06 -3.5134E+04  6.5184E+04
0009282   7.0796E+06  2.4936E+04 -1.3428E+05
0009283   7.0387E+06  1.2394E+05 -1.5193E+04
0009284   7.0028E+06  4.1498E+04  7.7502E+04
0009285   6.9858E+06 -3.2698E+04  1.6264E+04
0009286   6.9650E+06 -9.3243E+04 -8.3572E+04
0009287   6.9897E+06  6.1478E+03  1.1561E+05
0009288   7.1121E+06 -3.1475E+05 -1.1063E+05
0009289   7.0514E+06 -4.8772E+04  5.1862E+04
0009290   6.9655E+06  1.7807E+05  7.1887E+04
0009291   6.9862E+06  1.6454E+05 -1.8516E+05
0009292   6.9230E+06  1.3161E+04  2.2438E+03
0009293   6.9518E+06  6.0237E+04 -9.9055E+04
0009294   6.9927E+06  3.4021E+04  6.8772E+04
0009295   6.9701E+06  1.0818E+05 -1.1357E+05
0009296   7.0768E+06 -7.1391E+04 -3.2977E+05
0009297   7.0282E+06 -1.9549E+05 -4.4279E+04
0009298   6.9940E+06 -1.6435E+05  4.6617E+04
0009299   7.0082E+06  7.2606E+04  4.0192E+04
0009300   7.0750E+06 -9.2221E+04  2.0508E+05
0009301   7.0193E+06  1.3337E+05  3.7622E+04
0009302   6.9861E+06 -1.2143E+05  2.1871E+04
0009303   6.9379E+06 -1.6082E+04 -1.6817E+05
0009304   6.9445E+06 -2.0694E+05 -7.7637E+04
0009305   7.0315E+06  4.7509E+04 -3.5198E+03
0009306   6.8904E+06  3.5696E+05 -5.5018E+05
0009307   6.9671E+06  2.9574E+05  3.1984E+04
0009308   7.0908E+06  1.6123E+04 -3.6097E+04
0009309   6.9482E+06  9.6165E+04 -1.8116E+05
0009310   7.0034E+06 -9.4816E+04  4.3337E+04
0009311   6.9838E+06  5.2449E+04 -2.2199E+05
0009312   7.0084E+06  2.0564E+05 -1.7000E+05
0009313   7.1170E+06 -6.4469E+04 -5.7342E+04
0009314   7.0257E+06 -8.8719E+04 -3.9034E+05
0009315   7.0109E+06 -1.4457E+05 -9.1476E+04
0009316   6.8490E+06  3.5976E+05 -1.8097E+05
0009317   7.0100E+06  2.0177E+05  1.1958E+05
0009318   6.8919E+06  5.7414E+04 -1.1876E+05
0009319   7.0497E+06 -3.9182E+04  1.6371E+04
0009320   7.0266E+06  4.9035E+04 -8.3114E+04
0009321   7.0996E+06 -1.2586E+05 -6.0979E+04
0009322   6.9832E+06  1.5968E+03  7.0000E+03
0009323   7.0113E+06 -6.3492E+03 -1.4827E+05
0009324   6.9837E+06 -5.4851E+04  2.5861E+04
0009325   7.0492E+06  9.5819E+04 -1.1647E+05
0009326   7.0181E+06  5.3053E+04 -1.0183E+04
0009327   6.9782E+06  1.8099E+05 -5.5174E+04
0009328   6.9828E+06 -1.0909E+05  1.5637E+05
0009329   7.0040E+06 -1.4420E+04 -7.2344E+04
0009330   7.0443E+06 -1.1311E+05  4.5246E+04
0009331   6.9496E+06 -2.0833E+05 -2.3416E+04
0009332   6.9780E+06 -1.2358E+05 -2.1501E+05
0009333   6.9693E+06  7.0239E+04 -1.2689E+05
0009334   7.0532E+06 -6.5069E+04 -7.0664E+04
0009335   7.0445E+06 -1.2882E+05  5.0833E+04
0009336   6.9740E+06 -3.4616E+04 -2.2975E+04
0009337   7.0906E+06 -5.9210E+04 -1.5446E+05
0009338   7.0246E+06 -1.8490E+05 -1.9253E+05
0009339   7.0365E+06  9.0267E+04  5.6296E+04
0009340   7.1119E+06  6.1459E+04 -6.4791E+04
0009341   6.9267E+06  3.5044E+04 -1.1569E+05
0009342   7.0810E+06 -4.3642E+04  1.1589E+05
0009343   6.9520E+06 -1.9790E+04 -1.2743E+05
0009344   6.9477E+06  4.6533E+04 -2.3296E+05
0009345   7.0478E+06 -9.7442E+04 -1.1831E+05
0009346   7.0297E+06 -1.1321E+05  1.1182E+05
0009347   7.0067E+06  1.3300E+05 -3.5444E+04
0009348   6.9793E+06  4.1212E+04 -2.4946E+04
0009349   7.0638E+06  1.6845E+05  2.8640E+04
0009350   7.0797E+06 -1.7607E+05 -2.2826E+05
0009351   7.0296E+06  6.1731E+04  9.0773E+04
0009352   7.0010E+06 -9.8219E+04  8.4745E+04
0009353   7.0524E+06  3.7353E+04 -1.8587E+05
0009354   6.9644E+06  1.3474E+05 -1.6202E+05
0009355   6.9735E+06 -1.8451E+05  1.7770E+05
0009356   6.9905E+06 -1.4929E+05  5.7822E+04
0009357   6.9646E+06  3.3423E+03 -3.0828E+04
0009358   7.0296E+06  1.2959E+05  1.0031E+05
0009359   6.9374E+06  5.9470E+04 -1.0184E+04
0009360   6.9899E+06 -1.0608E+05 -5.9772E+04
0009361   6.9925E+06  2.2820E+05  1.2370E+05
0009362   7.0397E+06 -6.0831E+04  1.3118E+03
0009363   6.9615E+06 -9.0431E+04  3.5190E+04
0009364   7.0080E+06 -5.4357E+04 -2.2903E+05
0009365   7.0189E+06  7.1733E+04  1.3288E+04
0009366   7.0222E+06 -1.2259E+05  2.1960E+05
0009367   7.0902E+06 -3.1368E+04  2.2331E+05
0009368   6.9933E+06 -1.7065E+04 -2.6252E+04
0009369   7.0147E+06  1.0145E+03  1.1952E+05
0009370   6.9681E+06  4.5604E+04 -6.6734E+03
0009371   7.0818E+06 -7.8888E+04 -1.3438E+05
0009372   6.9926E+06  3.3977E+04 -2.0307E+05
0009373   7.1373E+06 -1.4017E+05  1.4995E+05
0009374   6.9066E+06  5.7594E+04  2.1651E+04
